student_id,oe_id,grade,semester,score,label,is_negative,split
STU0299,EEE_OE705_GridCyber,,7,0.0,0,1,test
STU0049,CE_OE703_GreenBuilding,,7,0.0,0,1,test
STU0416,CE_OE505_TransportEng,C,5,0.5,0,0,train
STU0074,ME_OE602_Aerospace,,6,0.0,0,1,val
STU0191,EEE_OE607_DistribGen,B+,6,0.7,1,0,val
STU0479,EEE_OE601_HVDC,A,6,0.8,1,0,val
STU0201,ME_OE506_3DPrinting,,5,0.0,0,1,train
STU0300,ME_OE505_Composite,,5,0.0,0,1,train
STU0416,CSE_OE705_SoftwareArch,A+,7,0.9,1,0,test
STU0344,EEE_OE601_HVDC,,6,0.0,0,1,val
STU0266,ME_OE508_NanoMfg,,5,0.0,0,1,train
STU0169,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0085,CSE_OE604_GameDev,,6,0.0,0,1,val
STU0329,ME_OE707_SustainableMfg,,7,0.0,0,1,test
STU0336,CSE_OE704_HCI,A,7,0.8,1,0,test
STU0273,CE_OE604_SustainableConst,,6,0.0,0,1,val
STU0254,EEE_OE602_FuelCells,,6,0.0,0,1,val
STU0346,ME_OE608_CryoEng,,6,0.0,0,1,val
STU0417,CE_OE708_ClimateAdapt,,7,0.0,0,1,test
STU0048,ECE_OE502_EmbeddedSys,,5,0.0,0,1,train
STU0322,EEE_OE503_RenewableEE,,5,0.0,0,1,train
STU0369,CE_OE605_CoastalEng,,6,0.0,0,1,val
STU0016,CE_OE706_SeismicDesign,,7,0.0,0,1,test
STU0415,CSE_OE708_5GNetworks,,7,0.0,0,1,test
STU0321,CSE_OE508_NLP,,5,0.0,0,1,train
STU0041,ME_OE606_BioMech,,6,0.0,0,1,val
STU0099,ME_OE506_3DPrinting,F,5,0.0,0,0,train
STU0004,EEE_OE708_SpacePower,,7,0.0,0,1,test
STU0043,CE_OE705_TunnelEng,,7,0.0,0,1,test
STU0197,ME_OE507_Tribology,A+,5,0.9,1,0,train
STU0153,CE_OE608_HydroEng,,6,0.0,0,1,val
STU0076,ECE_OE506_PCBDesign,,5,0.0,0,1,train
STU0053,CSE_OE603_DevOps,,6,0.0,0,1,val
STU0209,CE_OE502_SmartCity,,5,0.0,0,1,train
STU0423,EEE_OE705_GridCyber,,7,0.0,0,1,test
STU0187,CSE_OE704_HCI,,7,0.0,0,1,test
STU0168,ME_OE608_CryoEng,,6,0.0,0,1,val
STU0102,EEE_OE608_WirelessEE,,6,0.0,0,1,val
STU0252,ECE_OE701_AutomotiveElec,,7,0.0,0,1,test
STU0305,CSE_OE502_DeepLearning,,5,0.0,0,1,train
STU0448,CE_OE705_TunnelEng,,7,0.0,0,1,test
STU0446,ECE_OE505_Microcontrollers,,5,0.0,0,1,train
STU0186,CE_OE601_EarthquakeEng,A,6,0.8,1,0,val
STU0275,CE_OE602_RemoteSensing,,6,0.0,0,1,val
STU0081,ME_OE705_TurbineDes,,7,0.0,0,1,test
STU0187,CE_OE606_EnvironImpact,,6,0.0,0,1,val
STU0233,ECE_OE508_OpticalComm,,5,0.0,0,1,train
STU0390,EEE_OE606_NuclearPower,,6,0.0,0,1,val
STU0316,CSE_OE707_DigitalTwin,,7,0.0,0,1,test
STU0019,EEE_OE504_SmartGrid,,5,0.0,0,1,train
STU0093,CSE_OE501_ML,,5,0.0,0,1,train
STU0391,EEE_OE607_DistribGen,,6,0.0,0,1,val
STU0018,EEE_OE506_PowerElec,,5,0.0,0,1,train
STU0054,ME_OE503_ThermalEng,,5,0.0,0,1,train
STU0145,ECE_OE703_SatelliteComm,,7,0.0,0,1,test
STU0074,EEE_OE601_HVDC,,6,0.0,0,1,val
STU0235,ECE_OE504_SignalProc,,5,0.0,0,1,train
STU0429,ME_OE606_BioMech,B+,6,0.7,1,0,val
STU0478,ECE_OE606_RadarSys,,6,0.0,0,1,val
STU0434,CSE_OE601_ComputerVision,,6,0.0,0,1,val
STU0203,CE_OE607_BridgeDesign,,6,0.0,0,1,val
STU0348,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0008,ME_OE601_AutomotiveEng,,6,0.0,0,1,val
STU0462,CSE_OE706_AIEthics,,7,0.0,0,1,test
STU0429,ME_OE707_SustainableMfg,,7,0.0,0,1,test
STU0056,ECE_OE505_Microcontrollers,,5,0.0,0,1,train
STU0075,EEE_OE706_Superconductors,,7,0.0,0,1,test
STU0106,CE_OE703_GreenBuilding,O,7,1.0,1,0,test
STU0437,EEE_OE504_SmartGrid,,5,0.0,0,1,train
STU0135,CE_OE506_WaterResources,,5,0.0,0,1,train
STU0312,CE_OE502_SmartCity,,5,0.0,0,1,train
STU0375,ECE_OE508_OpticalComm,,5,0.0,0,1,train
STU0482,ECE_OE605_MEMS,,6,0.0,0,1,val
STU0212,ECE_OE601_5G_Wireless,,6,0.0,0,1,val
STU0266,EEE_OE501_PowerSys,B+,5,0.7,1,0,train
STU0127,ECE_OE702_MedElec,,7,0.0,0,1,test
STU0018,EEE_OE607_DistribGen,,6,0.0,0,1,val
STU0158,ME_OE503_ThermalEng,,5,0.0,0,1,train
STU0013,ECE_OE505_Microcontrollers,A,5,0.8,1,0,train
STU0255,CE_OE506_WaterResources,,5,0.0,0,1,train
STU0305,CSE_OE607_EdgeAI,F,6,0.0,0,0,val
STU0317,EEE_OE502_ElecDrives,,5,0.0,0,1,train
STU0207,CSE_OE507_IoTProg,,5,0.0,0,1,train
STU0323,EEE_OE607_DistribGen,,6,0.0,0,1,val
STU0220,ECE_OE604_Photonics,,6,0.0,0,1,val
STU0325,ECE_OE703_SatelliteComm,A,7,0.8,1,0,test
STU0328,CE_OE702_DisasterMgmt,A+,7,0.9,1,0,test
STU0386,EEE_OE606_NuclearPower,,6,0.0,0,1,val
STU0473,ECE_OE704_SpaceElec,A,7,0.8,1,0,test
STU0006,CSE_OE502_DeepLearning,,5,0.0,0,1,train
STU0220,EEE_OE601_HVDC,,6,0.0,0,1,val
STU0341,ME_OE508_NanoMfg,,5,0.0,0,1,train
STU0374,EEE_OE508_EnergyStor,,5,0.0,0,1,train
STU0231,CSE_OE601_ComputerVision,,6,0.0,0,1,val
STU0452,EEE_OE706_Superconductors,B+,7,0.7,1,0,test
STU0461,CE_OE501_GIS,,5,0.0,0,1,train
STU0468,EEE_OE605_PowerQuality,,6,0.0,0,1,val
STU0330,ME_OE506_3DPrinting,A,5,0.8,1,0,train
STU0099,ECE_OE602_RFDesign,,6,0.0,0,1,val
STU0296,ME_OE607_Acoustics,,6,0.0,0,1,val
STU0012,ECE_OE704_SpaceElec,,7,0.0,0,1,test
STU0431,ME_OE502_CAD_CAM,B+,5,0.7,1,0,train
STU0182,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0461,ECE_OE503_IoTHardware,O,5,1.0,1,0,train
STU0037,ME_OE504_FluidMech,,5,0.0,0,1,train
STU0265,CE_OE603_UrbanPlanning,,6,0.0,0,1,val
STU0402,EEE_OE508_EnergyStor,,5,0.0,0,1,train
STU0139,ECE_OE605_MEMS,,6,0.0,0,1,val
STU0045,CE_OE502_SmartCity,,5,0.0,0,1,train
STU0298,ME_OE604_Mechatronics,B+,6,0.7,1,0,val
STU0282,ECE_OE602_RFDesign,,6,0.0,0,1,val
STU0215,ME_OE508_NanoMfg,,5,0.0,0,1,train
STU0230,ME_OE607_Acoustics,,6,0.0,0,1,val
STU0001,CE_OE708_ClimateAdapt,A,7,0.8,1,0,test
STU0051,CSE_OE702_DataPrivacy,,7,0.0,0,1,test
STU0284,ME_OE506_3DPrinting,O,5,1.0,1,0,train
STU0104,ECE_OE502_EmbeddedSys,,5,0.0,0,1,train
STU0081,CSE_OE608_MLOps,,6,0.0,0,1,val
STU0035,CSE_OE602_Blockchain,,6,0.0,0,1,val
STU0009,CSE_OE506_BigData,,5,0.0,0,1,train
STU0035,CSE_OE607_EdgeAI,,6,0.0,0,1,val
STU0304,CSE_OE501_ML,,5,0.0,0,1,train
STU0464,CE_OE606_EnvironImpact,,6,0.0,0,1,val
STU0346,ECE_OE503_IoTHardware,,5,0.0,0,1,train
STU0104,ECE_OE507_Antenna,,5,0.0,0,1,train
STU0243,CE_OE501_GIS,O,5,1.0,1,0,train
STU0018,CE_OE708_ClimateAdapt,A,7,0.8,1,0,test
STU0025,ECE_OE708_QuantumComm,,7,0.0,0,1,test
STU0196,ECE_OE602_RFDesign,,6,0.0,0,1,val
STU0088,CE_OE702_DisasterMgmt,,7,0.0,0,1,test
STU0109,CSE_OE606_Quantum,,6,0.0,0,1,val
STU0313,ME_OE504_FluidMech,A,5,0.8,1,0,train
STU0391,CSE_OE501_ML,,5,0.0,0,1,train
STU0275,CE_OE703_GreenBuilding,A+,7,0.9,1,0,test
STU0236,ECE_OE508_OpticalComm,,5,0.0,0,1,train
STU0159,ECE_OE603_PowerElec,,6,0.0,0,1,val
STU0464,ME_OE506_3DPrinting,O,5,1.0,1,0,train
STU0173,CSE_OE501_ML,,5,0.0,0,1,train
STU0295,ME_OE704_SpaceProp,C,7,0.5,0,0,test
STU0328,EEE_OE607_DistribGen,,6,0.0,0,1,val
STU0351,ME_OE503_ThermalEng,,5,0.0,0,1,train
STU0350,EEE_OE508_EnergyStor,,5,0.0,0,1,train
STU0281,EEE_OE607_DistribGen,,6,0.0,0,1,val
STU0031,ECE_OE701_AutomotiveElec,,7,0.0,0,1,test
STU0307,CSE_OE705_SoftwareArch,,7,0.0,0,1,test
STU0004,EEE_OE608_WirelessEE,B+,6,0.7,1,0,val
STU0160,EEE_OE602_FuelCells,,6,0.0,0,1,val
STU0327,ME_OE707_SustainableMfg,,7,0.0,0,1,test
STU0488,ME_OE705_TurbineDes,A+,7,0.9,1,0,test
STU0269,ECE_OE704_SpaceElec,A,7,0.8,1,0,test
STU0385,ME_OE603_RenewableEnergy,,6,0.0,0,1,val
STU0467,ECE_OE506_PCBDesign,,5,0.0,0,1,train
STU0215,EEE_OE507_ElecMachines,,5,0.0,0,1,train
STU0051,EEE_OE704_BatteryTech,,7,0.0,0,1,test
STU0403,ECE_OE708_QuantumComm,,7,0.0,0,1,test
STU0495,CE_OE606_EnvironImpact,,6,0.0,0,1,val
STU0062,EEE_OE503_RenewableEE,,5,0.0,0,1,train
STU0322,EEE_OE508_EnergyStor,B+,5,0.7,1,0,train
STU0250,ME_OE607_Acoustics,,6,0.0,0,1,val
STU0095,ME_OE602_Aerospace,,6,0.0,0,1,val
STU0235,CE_OE706_SeismicDesign,C,7,0.5,0,0,test
STU0144,ECE_OE706_WirelessPower,F,7,0.0,0,0,test
STU0241,CSE_OE703_FinTech,,7,0.0,0,1,test
STU0049,ME_OE601_AutomotiveEng,A,6,0.8,1,0,val
STU0045,ECE_OE601_5G_Wireless,,6,0.0,0,1,val
STU0400,ME_OE705_TurbineDes,,7,0.0,0,1,test
STU0389,ME_OE601_AutomotiveEng,A,6,0.8,1,0,val
STU0167,ME_OE707_SustainableMfg,,7,0.0,0,1,test
STU0046,EEE_OE704_BatteryTech,,7,0.0,0,1,test
STU0189,EEE_OE607_DistribGen,,6,0.0,0,1,val
STU0094,CSE_OE708_5GNetworks,,7,0.0,0,1,test
STU0249,EEE_OE703_WindEnergy,,7,0.0,0,1,test
STU0245,CE_OE605_CoastalEng,,6,0.0,0,1,val
STU0373,ECE_OE708_QuantumComm,,7,0.0,0,1,test
STU0414,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0239,CE_OE603_UrbanPlanning,,6,0.0,0,1,val
STU0078,CE_OE506_WaterResources,,5,0.0,0,1,train
STU0421,CSE_OE701_AutonomousSys,A,7,0.8,1,0,test
STU0023,EEE_OE602_FuelCells,,6,0.0,0,1,val
STU0168,CSE_OE605_AR_VR,,6,0.0,0,1,val
STU0091,ME_OE602_Aerospace,O,6,1.0,1,0,val
STU0275,ECE_OE608_SensorNet,,6,0.0,0,1,val
STU0498,EEE_OE506_PowerElec,,5,0.0,0,1,train
STU0082,EEE_OE607_DistribGen,B,6,0.6,1,0,val
STU0481,ECE_OE701_AutomotiveElec,,7,0.0,0,1,test
STU0257,ME_OE503_ThermalEng,,5,0.0,0,1,train
STU0045,ME_OE606_BioMech,,6,0.0,0,1,val
STU0452,CE_OE504_Geotechnical,,5,0.0,0,1,train
STU0369,EEE_OE703_WindEnergy,,7,0.0,0,1,test
STU0272,CE_OE501_GIS,B+,5,0.7,1,0,train
STU0193,CSE_OE607_EdgeAI,,6,0.0,0,1,val
STU0481,ME_OE507_Tribology,,5,0.0,0,1,train
STU0496,CSE_OE504_WebDev,,5,0.0,0,1,train
STU0383,CSE_OE604_GameDev,,6,0.0,0,1,val
STU0026,ECE_OE601_5G_Wireless,,6,0.0,0,1,val
STU0407,EEE_OE501_PowerSys,,5,0.0,0,1,train
STU0238,EEE_OE505_HighVoltage,,5,0.0,0,1,train
STU0081,CSE_OE502_DeepLearning,,5,0.0,0,1,train
STU0182,ECE_OE708_QuantumComm,A+,7,0.9,1,0,test
STU0146,EEE_OE502_ElecDrives,,5,0.0,0,1,train
STU0247,ME_OE508_NanoMfg,B,5,0.6,1,0,train
STU0104,CE_OE602_RemoteSensing,B,6,0.6,1,0,val
STU0169,ECE_OE604_Photonics,,6,0.0,0,1,val
STU0378,ME_OE505_Composite,A+,5,0.9,1,0,train
STU0338,CSE_OE503_CloudComputing,,5,0.0,0,1,train
STU0491,CSE_OE602_Blockchain,,6,0.0,0,1,val
STU0218,CE_OE602_RemoteSensing,,6,0.0,0,1,val
STU0106,ECE_OE702_MedElec,,7,0.0,0,1,test
STU0307,CE_OE701_SmartInfra,C,7,0.5,0,0,test
STU0399,EEE_OE705_GridCyber,,7,0.0,0,1,test
STU0174,CSE_OE703_FinTech,,7,0.0,0,1,test
STU0205,EEE_OE701_EnergyAudit,,7,0.0,0,1,test
STU0013,CE_OE708_ClimateAdapt,O,7,1.0,1,0,test
STU0247,CSE_OE602_Blockchain,,6,0.0,0,1,val
STU0232,ECE_OE604_Photonics,,6,0.0,0,1,val
STU0124,CE_OE604_SustainableConst,,6,0.0,0,1,val
STU0316,ECE_OE705_FPGA,,7,0.0,0,1,test
STU0499,CSE_OE605_AR_VR,,6,0.0,0,1,val
STU0310,EEE_OE702_SolarFarm,,7,0.0,0,1,test
STU0098,CSE_OE504_WebDev,,5,0.0,0,1,train
STU0144,EEE_OE604_Microgrids,,6,0.0,0,1,val
STU0395,CE_OE505_TransportEng,B+,5,0.7,1,0,train
STU0443,CE_OE504_Geotechnical,,5,0.0,0,1,train
STU0205,EEE_OE708_SpacePower,A,7,0.8,1,0,test
STU0489,ECE_OE605_MEMS,,6,0.0,0,1,val
STU0489,ECE_OE702_MedElec,A+,7,0.9,1,0,test
STU0250,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0129,ME_OE601_AutomotiveEng,,6,0.0,0,1,val
STU0312,CSE_OE608_MLOps,A,6,0.8,1,0,val
STU0077,CE_OE604_SustainableConst,,6,0.0,0,1,val
STU0299,ME_OE705_TurbineDes,,7,0.0,0,1,test
STU0440,ME_OE507_Tribology,,5,0.0,0,1,train
STU0382,CSE_OE607_EdgeAI,,6,0.0,0,1,val
STU0277,EEE_OE702_SolarFarm,,7,0.0,0,1,test
STU0276,EEE_OE603_ElecVehicles,A,6,0.8,1,0,val
STU0002,CE_OE701_SmartInfra,,7,0.0,0,1,test
STU0120,ECE_OE506_PCBDesign,,5,0.0,0,1,train
STU0228,ME_OE703_HydrogenEnergy,,7,0.0,0,1,test
STU0210,CSE_OE605_AR_VR,B,6,0.6,1,0,val
STU0245,CE_OE503_StructAnalysis,,5,0.0,0,1,train
STU0197,ME_OE506_3DPrinting,,5,0.0,0,1,train
STU0131,CSE_OE506_BigData,A,5,0.8,1,0,train
STU0238,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0484,CE_OE706_SeismicDesign,,7,0.0,0,1,test
STU0208,CSE_OE605_AR_VR,,6,0.0,0,1,val
STU0134,CE_OE601_EarthquakeEng,O,6,1.0,1,0,val
STU0276,CSE_OE608_MLOps,,6,0.0,0,1,val
STU0303,CE_OE705_TunnelEng,,7,0.0,0,1,test
STU0380,CE_OE708_ClimateAdapt,,7,0.0,0,1,test
STU0155,CSE_OE702_DataPrivacy,,7,0.0,0,1,test
STU0016,ECE_OE608_SensorNet,A,6,0.8,1,0,val
STU0347,ECE_OE607_NanoElec,,6,0.0,0,1,val
STU0475,CSE_OE606_Quantum,,6,0.0,0,1,val
STU0491,EEE_OE708_SpacePower,,7,0.0,0,1,test
STU0179,CSE_OE602_Blockchain,,6,0.0,0,1,val
STU0186,CSE_OE606_Quantum,,6,0.0,0,1,val
STU0448,EEE_OE506_PowerElec,,5,0.0,0,1,train
STU0310,CE_OE501_GIS,,5,0.0,0,1,train
STU0319,ME_OE503_ThermalEng,,5,0.0,0,1,train
STU0482,CE_OE507_SoilMech,,5,0.0,0,1,train
STU0077,CE_OE707_WasteManagement,,7,0.0,0,1,test
STU0343,ECE_OE507_Antenna,,5,0.0,0,1,train
STU0021,CE_OE701_SmartInfra,,7,0.0,0,1,test
STU0480,EEE_OE506_PowerElec,,5,0.0,0,1,train
STU0387,EEE_OE704_BatteryTech,,7,0.0,0,1,test
STU0214,CSE_OE603_DevOps,,6,0.0,0,1,val
STU0113,CE_OE703_GreenBuilding,B+,7,0.7,1,0,test
STU0072,CE_OE701_SmartInfra,A+,7,0.9,1,0,test
STU0181,CSE_OE505_Cybersecurity,,5,0.0,0,1,train
STU0448,ECE_OE502_EmbeddedSys,O,5,1.0,1,0,train
STU0447,ME_OE604_Mechatronics,,6,0.0,0,1,val
STU0480,CSE_OE702_DataPrivacy,,7,0.0,0,1,test
STU0200,EEE_OE608_WirelessEE,,6,0.0,0,1,val
STU0179,ME_OE606_BioMech,,6,0.0,0,1,val
STU0110,ME_OE701_IndustrialAuto,B+,7,0.7,1,0,test
STU0367,CSE_OE606_Quantum,,6,0.0,0,1,val
STU0126,EEE_OE602_FuelCells,,6,0.0,0,1,val
STU0472,CE_OE708_ClimateAdapt,,7,0.0,0,1,test
STU0135,CE_OE604_SustainableConst,,6,0.0,0,1,val
STU0480,ME_OE506_3DPrinting,,5,0.0,0,1,train
STU0069,EEE_OE606_NuclearPower,,6,0.0,0,1,val
STU0225,CSE_OE704_HCI,,7,0.0,0,1,test
STU0171,CSE_OE705_SoftwareArch,,7,0.0,0,1,test
STU0487,CE_OE506_WaterResources,A,5,0.8,1,0,train
STU0058,ME_OE501_Robotics,A,5,0.8,1,0,train
STU0226,CE_OE508_BuildingInfo,,5,0.0,0,1,train
STU0399,CE_OE605_CoastalEng,,6,0.0,0,1,val
STU0173,ME_OE608_CryoEng,,6,0.0,0,1,val
STU0228,CE_OE502_SmartCity,,5,0.0,0,1,train
STU0305,CSE_OE707_DigitalTwin,,7,0.0,0,1,test
STU0385,ECE_OE706_WirelessPower,,7,0.0,0,1,test
STU0390,CSE_OE704_HCI,,7,0.0,0,1,test
STU0313,ECE_OE704_SpaceElec,A+,7,0.9,1,0,test
STU0021,CE_OE505_TransportEng,A,5,0.8,1,0,train
STU0414,EEE_OE603_ElecVehicles,B+,6,0.7,1,0,val
STU0356,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0304,EEE_OE502_ElecDrives,,5,0.0,0,1,train
STU0398,CE_OE602_RemoteSensing,,6,0.0,0,1,val
STU0052,EEE_OE705_GridCyber,,7,0.0,0,1,test
STU0003,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0052,ME_OE508_NanoMfg,A,5,0.8,1,0,train
STU0161,CE_OE607_BridgeDesign,B+,6,0.7,1,0,val
STU0247,EEE_OE708_SpacePower,,7,0.0,0,1,test
STU0202,EEE_OE703_WindEnergy,,7,0.0,0,1,test
STU0022,ECE_OE701_AutomotiveElec,,7,0.0,0,1,test
STU0251,CE_OE504_Geotechnical,C,5,0.5,0,0,train
STU0024,CSE_OE703_FinTech,,7,0.0,0,1,test
STU0395,ECE_OE701_AutomotiveElec,,7,0.0,0,1,test
STU0251,ECE_OE503_IoTHardware,,5,0.0,0,1,train
STU0280,ECE_OE602_RFDesign,,6,0.0,0,1,val
STU0101,ME_OE704_SpaceProp,,7,0.0,0,1,test
STU0381,ME_OE506_3DPrinting,,5,0.0,0,1,train
STU0225,EEE_OE605_PowerQuality,,6,0.0,0,1,val
STU0445,CE_OE601_EarthquakeEng,B+,6,0.7,1,0,val
STU0432,CE_OE608_HydroEng,,6,0.0,0,1,val
STU0113,CSE_OE706_AIEthics,,7,0.0,0,1,test
STU0063,EEE_OE503_RenewableEE,A,5,0.8,1,0,train
STU0379,ECE_OE708_QuantumComm,B,7,0.6,1,0,test
STU0047,ME_OE602_Aerospace,,6,0.0,0,1,val
STU0400,CSE_OE505_Cybersecurity,,5,0.0,0,1,train
STU0399,ECE_OE708_QuantumComm,,7,0.0,0,1,test
STU0050,CSE_OE602_Blockchain,B,6,0.6,1,0,val
STU0219,ME_OE706_Nanotech,,7,0.0,0,1,test
STU0283,EEE_OE608_WirelessEE,,6,0.0,0,1,val
STU0382,ECE_OE504_SignalProc,,5,0.0,0,1,train
STU0156,CSE_OE506_BigData,,5,0.0,0,1,train
STU0275,ECE_OE508_OpticalComm,,5,0.0,0,1,train
STU0114,CSE_OE704_HCI,,7,0.0,0,1,test
STU0190,ECE_OE702_MedElec,,7,0.0,0,1,test
STU0463,EEE_OE504_SmartGrid,F,5,0.0,0,0,train
STU0466,CSE_OE502_DeepLearning,,5,0.0,0,1,train
STU0393,CSE_OE503_CloudComputing,,5,0.0,0,1,train
STU0350,ME_OE608_CryoEng,,6,0.0,0,1,val
STU0178,EEE_OE601_HVDC,,6,0.0,0,1,val
STU0438,CSE_OE601_ComputerVision,,6,0.0,0,1,val
STU0275,EEE_OE707_TidalEnergy,,7,0.0,0,1,test
STU0128,EEE_OE605_PowerQuality,,6,0.0,0,1,val
STU0123,ECE_OE607_NanoElec,,6,0.0,0,1,val
STU0419,EEE_OE708_SpacePower,,7,0.0,0,1,test
STU0018,EEE_OE601_HVDC,,6,0.0,0,1,val
STU0122,ME_OE502_CAD_CAM,,5,0.0,0,1,train
STU0152,CE_OE604_SustainableConst,C,6,0.5,0,0,val
STU0398,CE_OE705_TunnelEng,,7,0.0,0,1,test
STU0204,ECE_OE505_Microcontrollers,F,5,0.0,0,0,train
STU0231,CSE_OE507_IoTProg,,5,0.0,0,1,train
STU0278,CE_OE503_StructAnalysis,,5,0.0,0,1,train
STU0406,CE_OE504_Geotechnical,,5,0.0,0,1,train
STU0048,EEE_OE706_Superconductors,,7,0.0,0,1,test
STU0213,CE_OE707_WasteManagement,,7,0.0,0,1,test
STU0384,CSE_OE502_DeepLearning,,5,0.0,0,1,train
STU0011,EEE_OE503_RenewableEE,,5,0.0,0,1,train
STU0266,CE_OE501_GIS,,5,0.0,0,1,train
STU0334,ECE_OE501_VLSI,,5,0.0,0,1,train
STU0359,ECE_OE501_VLSI,,5,0.0,0,1,train
STU0423,ECE_OE703_SatelliteComm,,7,0.0,0,1,test
STU0014,CSE_OE602_Blockchain,A+,6,0.9,1,0,val
STU0332,ECE_OE503_IoTHardware,,5,0.0,0,1,train
STU0050,CSE_OE506_BigData,,5,0.0,0,1,train
STU0203,CE_OE502_SmartCity,,5,0.0,0,1,train
STU0057,ME_OE507_Tribology,,5,0.0,0,1,train
STU0025,EEE_OE708_SpacePower,B+,7,0.7,1,0,test
STU0459,CSE_OE702_DataPrivacy,,7,0.0,0,1,test
STU0492,ME_OE606_BioMech,,6,0.0,0,1,val
STU0097,CSE_OE607_EdgeAI,,6,0.0,0,1,val
STU0141,EEE_OE503_RenewableEE,,5,0.0,0,1,train
STU0049,ECE_OE507_Antenna,,5,0.0,0,1,train
STU0148,EEE_OE505_HighVoltage,B+,5,0.7,1,0,train
STU0046,ME_OE705_TurbineDes,,7,0.0,0,1,test
STU0087,ECE_OE707_Terahertz,,7,0.0,0,1,test
STU0434,EEE_OE702_SolarFarm,C,7,0.5,0,0,test
STU0450,ME_OE704_SpaceProp,,7,0.0,0,1,test
STU0161,CE_OE707_WasteManagement,,7,0.0,0,1,test
STU0435,EEE_OE704_BatteryTech,B,7,0.6,1,0,test
STU0079,ME_OE702_SmartMfg,A+,7,0.9,1,0,test
STU0397,EEE_OE503_RenewableEE,,5,0.0,0,1,train
STU0092,CE_OE605_CoastalEng,,6,0.0,0,1,val
STU0260,CE_OE701_SmartInfra,,7,0.0,0,1,test
STU0090,EEE_OE606_NuclearPower,,6,0.0,0,1,val
STU0149,ME_OE603_RenewableEnergy,,6,0.0,0,1,val
STU0141,ECE_OE601_5G_Wireless,,6,0.0,0,1,val
STU0205,ME_OE607_Acoustics,,6,0.0,0,1,val
STU0106,ME_OE702_SmartMfg,,7,0.0,0,1,test
STU0278,EEE_OE607_DistribGen,,6,0.0,0,1,val
STU0227,CE_OE704_ConstructionMgmt,,7,0.0,0,1,test
STU0051,CSE_OE604_GameDev,,6,0.0,0,1,val
STU0099,ECE_OE501_VLSI,,5,0.0,0,1,train
STU0106,ECE_OE506_PCBDesign,,5,0.0,0,1,train
STU0266,EEE_OE703_WindEnergy,,7,0.0,0,1,test
STU0325,ME_OE705_TurbineDes,,7,0.0,0,1,test
STU0463,ECE_OE604_Photonics,O,6,1.0,1,0,val
STU0462,ECE_OE604_Photonics,,6,0.0,0,1,val
STU0441,ME_OE603_RenewableEnergy,,6,0.0,0,1,val
STU0378,ECE_OE607_NanoElec,,6,0.0,0,1,val
STU0414,CE_OE504_Geotechnical,,5,0.0,0,1,train
STU0478,EEE_OE708_SpacePower,,7,0.0,0,1,test
STU0292,EEE_OE705_GridCyber,,7,0.0,0,1,test
STU0363,ECE_OE704_SpaceElec,,7,0.0,0,1,test
STU0427,CSE_OE601_ComputerVision,A,6,0.8,1,0,val
STU0475,EEE_OE502_ElecDrives,,5,0.0,0,1,train
STU0488,EEE_OE507_ElecMachines,,5,0.0,0,1,train
STU0005,EEE_OE605_PowerQuality,,6,0.0,0,1,val
STU0441,EEE_OE503_RenewableEE,,5,0.0,0,1,train
STU0141,CE_OE707_WasteManagement,,7,0.0,0,1,test
STU0256,EEE_OE606_NuclearPower,,6,0.0,0,1,val
STU0276,CSE_OE504_WebDev,,5,0.0,0,1,train
STU0462,EEE_OE502_ElecDrives,,5,0.0,0,1,train
STU0279,ME_OE606_BioMech,,6,0.0,0,1,val
STU0175,CE_OE602_RemoteSensing,,6,0.0,0,1,val
STU0036,CSE_OE503_CloudComputing,,5,0.0,0,1,train
STU0172,EEE_OE502_ElecDrives,B,5,0.6,1,0,train
STU0224,ME_OE503_ThermalEng,,5,0.0,0,1,train
STU0437,CE_OE501_GIS,B,5,0.6,1,0,train
STU0348,ME_OE505_Composite,,5,0.0,0,1,train
STU0305,ECE_OE704_SpaceElec,F,7,0.0,0,0,test
STU0163,CSE_OE706_AIEthics,,7,0.0,0,1,test
STU0183,ME_OE706_Nanotech,,7,0.0,0,1,test
STU0229,CSE_OE602_Blockchain,,6,0.0,0,1,val
STU0139,ECE_OE502_EmbeddedSys,,5,0.0,0,1,train
STU0059,ECE_OE506_PCBDesign,,5,0.0,0,1,train
STU0259,ECE_OE502_EmbeddedSys,B+,5,0.7,1,0,train
STU0244,CSE_OE703_FinTech,,7,0.0,0,1,test
STU0315,ECE_OE601_5G_Wireless,A,6,0.8,1,0,val
STU0275,ECE_OE506_PCBDesign,B,5,0.6,1,0,train
STU0293,CE_OE501_GIS,,5,0.0,0,1,train
STU0232,ME_OE606_BioMech,,6,0.0,0,1,val
STU0055,ME_OE706_Nanotech,O,7,1.0,1,0,test
STU0344,CSE_OE501_ML,,5,0.0,0,1,train
STU0254,ME_OE707_SustainableMfg,,7,0.0,0,1,test
STU0207,ECE_OE707_Terahertz,,7,0.0,0,1,test
