student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,31,32,0.6,0.1244,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0455,CSE,7,EEE_OE702_SolarFarm,4,32,0.9,0.1516,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0403,CE,7,ME_OE702_SmartMfg,14,32,1.0,0.1361,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0092,ECE,7,ME_OE705_TurbineDes,5,32,0.6,0.1476,1,1,0.3869,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0410,CE,7,CSE_OE701_AutonomousSys,10,32,0.9,0.1463,0,1,0.2891,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0353,CE,7,CSE_OE704_HCI,12,32,0.5,0.1452,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0094,CE,7,EEE_OE703_WindEnergy,27,32,0.9,0.1357,0,0,0.0,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0348,EEE,7,CE_OE706_SeismicDesign,25,32,0.7,0.1223,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0439,ECE,7,CSE_OE705_SoftwareArch,23,32,0.6,0.1233,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes
STU0323,CSE,7,EEE_OE708_SpacePower,6,32,0.7,0.1577,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0425,CSE,7,ECE_OE701_AutomotiveElec,7,32,0.7,0.1433,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | EEE_OE702_SolarFarm
STU0436,EEE,7,ME_OE703_HydrogenEnergy,20,32,0.7,0.1359,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0192,EEE,7,CSE_OE701_AutonomousSys,10,32,0.8,0.1513,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0427,ME,7,CE_OE706_SeismicDesign,23,32,0.9,0.1368,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0090,CSE,7,ME_OE703_HydrogenEnergy,18,32,0.7,0.1484,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0210,ECE,7,CSE_OE704_HCI,14,32,0.7,0.136,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0125,CSE,7,CE_OE702_DisasterMgmt,24,32,0.6,0.1224,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0465,ME,7,ECE_OE702_MedElec,31,32,0.5,0.1725,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0053,ME,7,CSE_OE704_HCI,16,32,0.6,0.1393,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | CSE_OE703_FinTech | EEE_OE708_SpacePower
STU0301,ECE,7,EEE_OE702_SolarFarm,5,32,0.5,0.1673,1,1,0.3869,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm
STU0104,ME,7,CE_OE703_GreenBuilding,13,32,0.7,0.1511,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0250,CSE,7,ME_OE704_SpaceProp,32,32,0.5,0.1231,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0153,ECE,7,CSE_OE701_AutonomousSys,11,32,0.7,0.144,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0480,ECE,7,ME_OE708_AdvancedRobotics,4,32,0.9,0.1564,1,1,0.4307,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0030,ECE,7,ME_OE704_SpaceProp,32,32,0.8,0.1101,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0312,ECE,7,ME_OE708_AdvancedRobotics,2,32,0.7,0.1446,1,1,0.6309,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes
STU0231,CE,7,CSE_OE703_FinTech,1,32,0.6,0.1775,1,1,1.0,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0197,EEE,7,ME_OE701_IndustrialAuto,31,32,0.0,0.1279,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0264,CE,7,ME_OE704_SpaceProp,32,32,1.0,0.1184,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | ECE_OE701_AutomotiveElec
STU0172,CE,7,ECE_OE707_Terahertz,29,32,0.5,0.1219,0,0,0.0,ME_OE708_AdvancedRobotics | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0095,EEE,7,CE_OE707_WasteManagement,2,32,0.8,0.1644,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0229,ME,7,ECE_OE706_WirelessPower,21,32,0.5,0.1514,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0306,ECE,7,ME_OE705_TurbineDes,7,32,0.8,0.1672,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics
STU0347,CSE,7,CE_OE705_TunnelEng,11,32,0.5,0.174,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0422,ME,7,CE_OE703_GreenBuilding,16,32,0.8,0.1334,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | CSE_OE703_FinTech | EEE_OE708_SpacePower
STU0416,ME,7,CSE_OE705_SoftwareArch,25,32,0.9,0.1331,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0336,EEE,7,CSE_OE704_HCI,13,32,0.8,0.1497,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0106,CSE,7,CE_OE703_GreenBuilding,15,32,1.0,0.1393,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0325,CSE,7,ECE_OE703_SatelliteComm,8,32,0.8,0.1633,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0328,ECE,7,CE_OE702_DisasterMgmt,27,32,0.9,0.121,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0473,ME,7,ECE_OE704_SpaceElec,18,32,0.8,0.143,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0452,ME,7,EEE_OE706_Superconductors,30,32,0.7,0.1187,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0001,CSE,7,CE_OE708_ClimateAdapt,21,32,0.8,0.1225,0,0,0.0,EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE708_SpacePower
STU0018,CSE,7,CE_OE708_ClimateAdapt,21,32,0.8,0.1483,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0275,ME,7,CE_OE703_GreenBuilding,13,32,0.9,0.1396,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0295,CE,7,ME_OE704_SpaceProp,32,32,0.5,0.1186,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0488,CE,7,ME_OE705_TurbineDes,5,32,0.9,0.1577,1,1,0.3869,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0269,CE,7,ECE_OE704_SpaceElec,15,32,0.8,0.1402,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0235,CSE,7,CE_OE706_SeismicDesign,22,32,0.5,0.1415,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0144,CSE,7,ECE_OE706_WirelessPower,20,32,0.0,0.1465,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0421,ECE,7,CSE_OE701_AutonomousSys,11,32,0.8,0.1422,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0182,ME,7,ECE_OE708_QuantumComm,27,32,0.9,0.157,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0307,ECE,7,CE_OE701_SmartInfra,13,32,0.5,0.1378,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0013,CSE,7,CE_OE708_ClimateAdapt,21,32,1.0,0.1312,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0205,CE,7,EEE_OE708_SpacePower,5,32,0.8,0.1496,1,1,0.3869,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0489,CE,7,ECE_OE702_MedElec,26,32,0.9,0.1267,0,0,0.0,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0113,EEE,7,CE_OE703_GreenBuilding,14,32,0.7,0.1265,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | CSE_OE703_FinTech | ME_OE705_TurbineDes
STU0072,CSE,7,CE_OE701_SmartInfra,11,32,0.9,0.1496,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0110,CSE,7,ME_OE701_IndustrialAuto,31,32,0.7,0.1223,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | EEE_OE702_SolarFarm
STU0313,EEE,7,ECE_OE704_SpaceElec,18,32,0.9,0.1392,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0379,EEE,7,ECE_OE708_QuantumComm,27,32,0.6,0.1166,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0025,CSE,7,EEE_OE708_SpacePower,6,32,0.7,0.1585,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0434,ME,7,EEE_OE702_SolarFarm,4,32,0.5,0.1584,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0435,CSE,7,EEE_OE704_BatteryTech,30,32,0.6,0.1066,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | EEE_OE702_SolarFarm
STU0079,CSE,7,ME_OE702_SmartMfg,16,32,0.9,0.1128,0,0,0.0,EEE_OE702_SolarFarm | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0305,EEE,7,ECE_OE704_SpaceElec,19,32,0.0,0.13,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0055,CSE,7,ME_OE706_Nanotech,24,32,1.0,0.1434,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0494,CSE,7,CE_OE705_TunnelEng,13,32,0.8,0.1431,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0241,ME,7,CE_OE707_WasteManagement,2,32,0.5,0.1994,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0330,ECE,7,CSE_OE707_DigitalTwin,20,32,0.5,0.1264,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm
STU0114,ECE,7,CSE_OE707_DigitalTwin,21,32,0.7,0.1518,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics
STU0179,CE,7,EEE_OE701_EnergyAudit,21,32,0.8,0.136,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0402,CSE,7,ME_OE703_HydrogenEnergy,19,32,0.8,0.1723,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0276,CE,7,EEE_OE708_SpacePower,7,32,0.8,0.1471,0,1,0.3333,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | ECE_OE701_AutomotiveElec
STU0121,ECE,7,ME_OE704_SpaceProp,31,32,0.7,0.1116,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm
STU0317,ME,7,EEE_OE708_SpacePower,7,32,1.0,0.1531,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0140,EEE,7,ME_OE708_AdvancedRobotics,4,32,1.0,0.1663,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0401,CSE,7,EEE_OE708_SpacePower,6,32,0.9,0.1588,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0331,ME,7,CSE_OE703_FinTech,3,32,0.6,0.1558,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0026,ME,7,ECE_OE701_AutomotiveElec,5,32,0.9,0.1618,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0291,ME,7,CE_OE704_ConstructionMgmt,1,32,0.9,0.1749,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0373,EEE,7,ME_OE707_SustainableMfg,8,32,0.9,0.1512,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0107,EEE,7,CSE_OE706_AIEthics,16,32,0.7,0.1416,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0087,ME,7,CSE_OE708_5GNetworks,14,32,0.9,0.1643,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0075,ECE,7,CE_OE703_GreenBuilding,18,32,0.9,0.1388,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0156,EEE,7,CE_OE707_WasteManagement,3,32,0.7,0.1904,1,1,0.5,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0002,ECE,7,EEE_OE705_GridCyber,11,32,0.6,0.1373,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0081,EEE,7,ECE_OE701_AutomotiveElec,6,32,0.7,0.1533,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0387,CSE,7,EEE_OE707_TidalEnergy,13,32,0.7,0.1499,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0498,CSE,7,ECE_OE703_SatelliteComm,9,32,0.6,0.1425,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0390,CE,7,EEE_OE702_SolarFarm,3,32,1.0,0.1504,1,1,0.5,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | ECE_OE701_AutomotiveElec
STU0042,ME,7,ECE_OE703_SatelliteComm,9,32,0.7,0.1781,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | CSE_OE703_FinTech | EEE_OE708_SpacePower
STU0213,CSE,7,EEE_OE706_Superconductors,28,32,0.8,0.1301,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0101,EEE,7,ECE_OE707_Terahertz,30,32,0.7,0.1141,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0224,ECE,7,CSE_OE706_AIEthics,18,32,1.0,0.1283,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes
STU0300,CSE,7,ME_OE704_SpaceProp,32,32,0.6,0.1283,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | EEE_OE702_SolarFarm
STU0046,CSE,7,ME_OE703_HydrogenEnergy,17,32,0.6,0.1487,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0444,CE,7,ME_OE704_SpaceProp,32,32,0.9,0.1111,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0453,CSE,7,ECE_OE708_QuantumComm,25,32,0.7,0.1224,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0257,CE,7,ME_OE702_SmartMfg,14,32,0.7,0.1357,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | ECE_OE701_AutomotiveElec
STU0239,EEE,7,ME_OE705_TurbineDes,5,32,0.8,0.1522,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0487,CSE,7,ME_OE701_IndustrialAuto,31,32,0.8,0.1205,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0135,ME,7,CE_OE706_SeismicDesign,24,32,0.6,0.1363,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0266,CSE,7,EEE_OE705_GridCyber,10,32,0.9,0.1534,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0180,ME,7,EEE_OE703_WindEnergy,29,32,1.0,0.1488,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0382,CE,7,ECE_OE708_QuantumComm,23,32,0.7,0.1435,0,0,0.0,EEE_OE702_SolarFarm | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0157,CE,7,EEE_OE703_WindEnergy,27,32,1.0,0.1141,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0419,CSE,7,EEE_OE706_Superconductors,28,32,0.0,0.1105,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0417,ME,7,CSE_OE704_HCI,13,32,0.8,0.1722,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0405,CSE,7,ECE_OE705_FPGA,13,32,0.7,0.1246,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0152,CSE,7,ECE_OE702_MedElec,26,32,0.9,0.1301,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0238,CSE,7,ECE_OE705_FPGA,17,32,0.7,0.156,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0463,ME,7,CE_OE707_WasteManagement,2,32,1.0,0.1686,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0406,ME,7,EEE_OE708_SpacePower,5,32,0.8,0.1871,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
