student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,31,32,0.6,0.1933,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0004,CSE,7,CE_OE708_ClimateAdapt,8,32,0.8,0.232,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0274,CE,7,EEE_OE706_Superconductors,29,32,0.8,0.1981,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0456,CE,7,ME_OE701_IndustrialAuto,31,32,0.8,0.1862,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0329,ECE,7,EEE_OE705_GridCyber,7,32,1.0,0.204,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0043,ECE,7,CE_OE707_WasteManagement,2,32,0.0,0.2547,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0455,CSE,7,EEE_OE702_SolarFarm,17,32,0.9,0.2158,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0403,CE,7,ME_OE702_SmartMfg,23,32,1.0,0.1898,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0092,ECE,7,ME_OE705_TurbineDes,17,32,0.6,0.1935,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE702_DataPrivacy
STU0410,CE,7,CSE_OE701_AutonomousSys,5,32,0.9,0.2232,1,1,0.3869,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0353,CE,7,CSE_OE704_HCI,16,32,0.5,0.2072,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0094,CE,7,EEE_OE703_WindEnergy,28,32,0.9,0.1678,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0348,EEE,7,CE_OE706_SeismicDesign,17,32,0.7,0.2399,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0439,ECE,7,CSE_OE705_SoftwareArch,19,32,0.6,0.222,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0323,CSE,7,EEE_OE708_SpacePower,10,32,0.7,0.241,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0425,CSE,7,ECE_OE701_AutomotiveElec,4,32,0.7,0.2244,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0436,EEE,7,ME_OE703_HydrogenEnergy,28,32,0.7,0.2109,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0192,EEE,7,CSE_OE701_AutonomousSys,8,32,0.8,0.2726,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0427,ME,7,CE_OE706_SeismicDesign,22,32,0.9,0.2056,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0090,CSE,7,ME_OE703_HydrogenEnergy,26,32,0.7,0.2062,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0210,ECE,7,CSE_OE704_HCI,21,32,0.7,0.2035,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0125,CSE,7,CE_OE702_DisasterMgmt,20,32,0.6,0.1924,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0465,ME,7,ECE_OE702_MedElec,24,32,0.5,0.1849,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0053,ME,7,CSE_OE704_HCI,22,32,0.6,0.2243,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0301,ECE,7,EEE_OE702_SolarFarm,15,32,0.5,0.2409,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE702_DataPrivacy
STU0104,ME,7,CE_OE703_GreenBuilding,17,32,0.7,0.2271,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0250,CSE,7,ME_OE704_SpaceProp,32,32,0.5,0.1679,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0153,ECE,7,CSE_OE701_AutonomousSys,8,32,0.7,0.2025,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0480,ECE,7,ME_OE708_AdvancedRobotics,16,32,0.9,0.2133,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0030,ECE,7,ME_OE704_SpaceProp,32,32,0.8,0.1645,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0312,ECE,7,ME_OE708_AdvancedRobotics,17,32,0.7,0.2097,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0231,CE,7,CSE_OE703_FinTech,3,32,0.6,0.2253,1,1,0.5,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0197,EEE,7,ME_OE701_IndustrialAuto,31,32,0.0,0.1702,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec
STU0264,CE,7,ME_OE704_SpaceProp,32,32,1.0,0.1544,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0172,CE,7,ECE_OE707_Terahertz,23,32,0.5,0.2343,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0095,EEE,7,CE_OE707_WasteManagement,2,32,0.8,0.2353,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0229,ME,7,ECE_OE706_WirelessPower,14,32,0.5,0.2133,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0306,ECE,7,ME_OE705_TurbineDes,14,32,0.8,0.2274,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE702_DataPrivacy
STU0347,CSE,7,CE_OE705_TunnelEng,7,32,0.5,0.2061,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0422,ME,7,CE_OE703_GreenBuilding,18,32,0.8,0.2466,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech
STU0416,ME,7,CSE_OE705_SoftwareArch,22,32,0.9,0.211,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0336,EEE,7,CSE_OE704_HCI,13,32,0.8,0.1978,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0106,CSE,7,CE_OE703_GreenBuilding,10,32,1.0,0.25,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0325,CSE,7,ECE_OE703_SatelliteComm,5,32,0.8,0.2095,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0328,ECE,7,CE_OE702_DisasterMgmt,17,32,0.9,0.2109,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0473,ME,7,ECE_OE704_SpaceElec,10,32,0.8,0.2011,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0452,ME,7,EEE_OE706_Superconductors,31,32,0.7,0.1768,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0001,CSE,7,CE_OE708_ClimateAdapt,7,32,0.8,0.2529,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0018,CSE,7,CE_OE708_ClimateAdapt,12,32,0.8,0.1923,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0275,ME,7,CE_OE703_GreenBuilding,17,32,0.9,0.2129,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0295,CE,7,ME_OE704_SpaceProp,32,32,0.5,0.1703,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0488,CE,7,ME_OE705_TurbineDes,12,32,0.9,0.1963,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0269,CE,7,ECE_OE704_SpaceElec,9,32,0.8,0.2277,0,1,0.301,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0235,CSE,7,CE_OE706_SeismicDesign,18,32,0.5,0.1995,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0144,CSE,7,ECE_OE706_WirelessPower,9,32,0.0,0.2207,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0421,ECE,7,CSE_OE701_AutonomousSys,8,32,0.8,0.2,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0182,ME,7,ECE_OE708_QuantumComm,29,32,0.9,0.1642,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0307,ECE,7,CE_OE701_SmartInfra,3,32,0.5,0.2079,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0013,CSE,7,CE_OE708_ClimateAdapt,14,32,1.0,0.2051,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0205,CE,7,EEE_OE708_SpacePower,9,32,0.8,0.2156,0,1,0.301,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0489,CE,7,ECE_OE702_MedElec,19,32,0.9,0.2296,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0113,EEE,7,CE_OE703_GreenBuilding,20,32,0.7,0.2171,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0072,CSE,7,CE_OE701_SmartInfra,3,32,0.9,0.212,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0110,CSE,7,ME_OE701_IndustrialAuto,31,32,0.7,0.1487,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0313,EEE,7,ECE_OE704_SpaceElec,15,32,0.9,0.2275,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0379,EEE,7,ECE_OE708_QuantumComm,29,32,0.6,0.2139,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0025,CSE,7,EEE_OE708_SpacePower,11,32,0.7,0.2227,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0434,ME,7,EEE_OE702_SolarFarm,15,32,0.5,0.2118,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0435,CSE,7,EEE_OE704_BatteryTech,30,32,0.6,0.1713,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0079,CSE,7,ME_OE702_SmartMfg,25,32,0.9,0.2309,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0305,EEE,7,ECE_OE704_SpaceElec,20,32,0.0,0.267,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0055,CSE,7,ME_OE706_Nanotech,27,32,1.0,0.2323,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0494,CSE,7,CE_OE705_TunnelEng,6,32,0.8,0.2096,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0241,ME,7,CE_OE707_WasteManagement,2,32,0.5,0.2234,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0330,ECE,7,CSE_OE707_DigitalTwin,20,32,0.5,0.2061,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0114,ECE,7,CSE_OE707_DigitalTwin,20,32,0.7,0.2056,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE702_DataPrivacy
STU0179,CE,7,EEE_OE701_EnergyAudit,25,32,0.8,0.1983,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0402,CSE,7,ME_OE703_HydrogenEnergy,26,32,0.8,0.1683,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0276,CE,7,EEE_OE708_SpacePower,10,32,0.8,0.185,0,1,0.2891,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0121,ECE,7,ME_OE704_SpaceProp,32,32,0.7,0.2003,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | ME_OE707_SustainableMfg
STU0317,ME,7,EEE_OE708_SpacePower,10,32,1.0,0.2217,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0140,EEE,7,ME_OE708_AdvancedRobotics,22,32,1.0,0.1962,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0401,CSE,7,EEE_OE708_SpacePower,12,32,0.9,0.2137,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0331,ME,7,CSE_OE703_FinTech,6,32,0.6,0.2114,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0026,ME,7,ECE_OE701_AutomotiveElec,3,32,0.9,0.2404,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0291,ME,7,CE_OE704_ConstructionMgmt,1,32,0.9,0.257,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0373,EEE,7,ME_OE707_SustainableMfg,11,32,0.9,0.2597,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0107,EEE,7,CSE_OE706_AIEthics,16,32,0.7,0.2363,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0087,ME,7,CSE_OE708_5GNetworks,27,32,0.9,0.209,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0075,ECE,7,CE_OE703_GreenBuilding,13,32,0.9,0.2325,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE702_DataPrivacy
STU0156,EEE,7,CE_OE707_WasteManagement,2,32,0.7,0.2147,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec
STU0002,ECE,7,EEE_OE705_GridCyber,14,32,0.6,0.2292,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0081,EEE,7,ECE_OE701_AutomotiveElec,5,32,0.7,0.2278,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0387,CSE,7,EEE_OE707_TidalEnergy,12,32,0.7,0.1976,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0498,CSE,7,ECE_OE703_SatelliteComm,4,32,0.6,0.2952,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0390,CE,7,EEE_OE702_SolarFarm,14,32,1.0,0.2095,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0042,ME,7,ECE_OE703_SatelliteComm,4,32,0.7,0.25,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0213,CSE,7,EEE_OE706_Superconductors,29,32,0.8,0.1868,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0101,EEE,7,ECE_OE707_Terahertz,26,32,0.7,0.2008,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0224,ECE,7,CSE_OE706_AIEthics,22,32,1.0,0.1959,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0300,CSE,7,ME_OE704_SpaceProp,32,32,0.6,0.142,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0046,CSE,7,ME_OE703_HydrogenEnergy,26,32,0.6,0.1905,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0444,CE,7,ME_OE704_SpaceProp,32,32,0.9,0.1779,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0453,CSE,7,ECE_OE708_QuantumComm,25,32,0.7,0.198,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0257,CE,7,ME_OE702_SmartMfg,22,32,0.7,0.1823,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0239,EEE,7,ME_OE705_TurbineDes,19,32,0.8,0.227,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0487,CSE,7,ME_OE701_IndustrialAuto,31,32,0.8,0.1701,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0135,ME,7,CE_OE706_SeismicDesign,21,32,0.6,0.2206,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0266,CSE,7,EEE_OE705_GridCyber,10,32,0.9,0.2107,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0180,ME,7,EEE_OE703_WindEnergy,30,32,1.0,0.2022,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0382,CE,7,ECE_OE708_QuantumComm,26,32,0.7,0.2297,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | ME_OE707_SustainableMfg
STU0157,CE,7,EEE_OE703_WindEnergy,28,32,1.0,0.1773,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
