student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,16,32,0.6,0.1647,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0329,ECE,7,EEE_OE705_GridCyber,10,32,1.0,0.1743,0,1,0.2891,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0043,ECE,7,CE_OE707_WasteManagement,5,32,0.0,0.2078,1,1,0.3869,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0455,CSE,7,EEE_OE702_SolarFarm,11,32,0.9,0.1558,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0403,CE,7,ME_OE702_SmartMfg,4,32,1.0,0.186,1,1,0.4307,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0092,ECE,7,ME_OE705_TurbineDes,1,32,0.6,0.2032,1,1,1.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0410,CE,7,CSE_OE701_AutonomousSys,21,32,0.9,0.156,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0353,CE,7,CSE_OE704_HCI,16,32,0.5,0.1731,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0094,CE,7,EEE_OE703_WindEnergy,29,32,0.9,0.1546,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0348,EEE,7,CE_OE706_SeismicDesign,20,32,0.7,0.1702,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0439,ECE,7,CSE_OE705_SoftwareArch,28,32,0.6,0.1684,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0323,CSE,7,EEE_OE708_SpacePower,8,32,0.7,0.1844,0,1,0.3155,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0425,CSE,7,ECE_OE701_AutomotiveElec,14,32,0.7,0.1503,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0436,EEE,7,ME_OE703_HydrogenEnergy,7,32,0.7,0.1841,0,1,0.3333,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0192,EEE,7,CSE_OE701_AutonomousSys,24,32,0.8,0.1817,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0427,ME,7,CE_OE706_SeismicDesign,11,32,0.9,0.1596,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE705_GridCyber
STU0090,CSE,7,ME_OE703_HydrogenEnergy,9,32,0.7,0.1838,0,1,0.301,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0210,ECE,7,CSE_OE704_HCI,18,32,0.7,0.1764,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0125,CSE,7,CE_OE702_DisasterMgmt,22,32,0.6,0.1538,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0465,ME,7,ECE_OE702_MedElec,29,32,0.5,0.1513,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0053,ME,7,CSE_OE704_HCI,12,32,0.6,0.1798,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0301,ECE,7,EEE_OE702_SolarFarm,9,32,0.5,0.2153,0,1,0.301,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0104,ME,7,CE_OE703_GreenBuilding,16,32,0.7,0.1648,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0250,CSE,7,ME_OE704_SpaceProp,18,32,0.5,0.1645,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0153,ECE,7,CSE_OE701_AutonomousSys,27,32,0.7,0.165,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0480,ECE,7,ME_OE708_AdvancedRobotics,3,32,0.9,0.2102,1,1,0.5,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0030,ECE,7,ME_OE704_SpaceProp,16,32,0.8,0.1814,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0312,ECE,7,ME_OE708_AdvancedRobotics,3,32,0.7,0.1898,1,1,0.5,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0231,CE,7,CSE_OE703_FinTech,7,32,0.6,0.1907,0,1,0.3333,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0197,EEE,7,ME_OE701_IndustrialAuto,12,32,0.0,0.1871,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0264,CE,7,ME_OE704_SpaceProp,12,32,1.0,0.1719,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0172,CE,7,ECE_OE707_Terahertz,29,32,0.5,0.1584,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0095,EEE,7,CE_OE707_WasteManagement,6,32,0.8,0.1877,0,1,0.3562,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0229,ME,7,ECE_OE706_WirelessPower,24,32,0.5,0.1475,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0306,ECE,7,ME_OE705_TurbineDes,1,32,0.8,0.2417,1,1,1.0,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0347,CSE,7,CE_OE705_TunnelEng,12,32,0.5,0.1818,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0422,ME,7,CE_OE703_GreenBuilding,17,32,0.8,0.1713,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE708_SpacePower | CE_OE701_SmartInfra | EEE_OE702_SolarFarm
STU0416,ME,7,CSE_OE705_SoftwareArch,23,32,0.9,0.1495,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0336,EEE,7,CSE_OE704_HCI,14,32,0.8,0.1649,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0106,CSE,7,CE_OE703_GreenBuilding,21,32,1.0,0.163,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0325,CSE,7,ECE_OE703_SatelliteComm,14,32,0.8,0.1644,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0328,ECE,7,CE_OE702_DisasterMgmt,24,32,0.9,0.1779,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0473,ME,7,ECE_OE704_SpaceElec,27,32,0.8,0.1385,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE705_GridCyber
STU0452,ME,7,EEE_OE706_Superconductors,27,32,0.7,0.1337,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE705_GridCyber
STU0001,CSE,7,CE_OE708_ClimateAdapt,16,32,0.8,0.1758,0,0,0.0,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0018,CSE,7,CE_OE708_ClimateAdapt,16,32,0.8,0.1645,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0275,ME,7,CE_OE703_GreenBuilding,16,32,0.9,0.1577,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE705_GridCyber
STU0295,CE,7,ME_OE704_SpaceProp,11,32,0.5,0.1751,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0488,CE,7,ME_OE705_TurbineDes,1,32,0.9,0.2158,1,1,1.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0269,CE,7,ECE_OE704_SpaceElec,27,32,0.8,0.1507,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0235,CSE,7,CE_OE706_SeismicDesign,19,32,0.5,0.1669,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0144,CSE,7,ECE_OE706_WirelessPower,23,32,0.0,0.1429,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0421,ECE,7,CSE_OE701_AutonomousSys,28,32,0.8,0.1615,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0182,ME,7,ECE_OE708_QuantumComm,31,32,0.9,0.1492,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE705_GridCyber
STU0307,ECE,7,CE_OE701_SmartInfra,8,32,0.5,0.1899,0,1,0.3155,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0013,CSE,7,CE_OE708_ClimateAdapt,16,32,1.0,0.1669,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0205,CE,7,EEE_OE708_SpacePower,6,32,0.8,0.1854,0,1,0.3562,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0489,CE,7,ECE_OE702_MedElec,27,32,0.9,0.1518,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0113,EEE,7,CE_OE703_GreenBuilding,23,32,0.7,0.1606,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0072,CSE,7,CE_OE701_SmartInfra,7,32,0.9,0.1784,0,1,0.3333,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0110,CSE,7,ME_OE701_IndustrialAuto,17,32,0.7,0.154,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0313,EEE,7,ECE_OE704_SpaceElec,29,32,0.9,0.1583,0,0,0.0,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0379,EEE,7,ECE_OE708_QuantumComm,29,32,0.6,0.1434,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0025,CSE,7,EEE_OE708_SpacePower,8,32,0.7,0.1685,0,1,0.3155,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0434,ME,7,EEE_OE702_SolarFarm,5,32,0.5,0.1689,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0435,CSE,7,EEE_OE704_BatteryTech,32,32,0.6,0.124,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0079,CSE,7,ME_OE702_SmartMfg,6,32,0.9,0.2026,0,1,0.3562,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0305,EEE,7,ECE_OE704_SpaceElec,30,32,0.0,0.1544,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0055,CSE,7,ME_OE706_Nanotech,14,32,1.0,0.1825,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0494,CSE,7,CE_OE705_TunnelEng,12,32,0.8,0.162,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0241,ME,7,CE_OE707_WasteManagement,2,32,0.5,0.1894,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | CE_OE705_TunnelEng
STU0330,ECE,7,CSE_OE707_DigitalTwin,26,32,0.5,0.1657,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0114,ECE,7,CSE_OE707_DigitalTwin,24,32,0.7,0.184,0,0,0.0,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0179,CE,7,EEE_OE701_EnergyAudit,24,32,0.8,0.1481,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0402,CSE,7,ME_OE703_HydrogenEnergy,9,32,0.8,0.1802,0,1,0.301,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0276,CE,7,EEE_OE708_SpacePower,5,32,0.8,0.1724,1,1,0.3869,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0121,ECE,7,ME_OE704_SpaceProp,16,32,0.7,0.1849,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0317,ME,7,EEE_OE708_SpacePower,4,32,1.0,0.1785,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0140,EEE,7,ME_OE708_AdvancedRobotics,3,32,1.0,0.2092,1,1,0.5,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0401,CSE,7,EEE_OE708_SpacePower,8,32,0.9,0.1648,0,1,0.3155,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0331,ME,7,CSE_OE703_FinTech,9,32,0.6,0.1648,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE705_GridCyber
STU0026,ME,7,ECE_OE701_AutomotiveElec,11,32,0.9,0.1642,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0291,ME,7,CE_OE704_ConstructionMgmt,1,32,0.9,0.2044,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0373,EEE,7,ME_OE707_SustainableMfg,3,32,0.9,0.229,1,1,0.5,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0107,EEE,7,CSE_OE706_AIEthics,13,32,0.7,0.1719,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0087,ME,7,CSE_OE708_5GNetworks,19,32,0.9,0.1725,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0075,ECE,7,CE_OE703_GreenBuilding,23,32,0.9,0.2015,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0156,EEE,7,CE_OE707_WasteManagement,5,32,0.7,0.2096,1,1,0.3869,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0002,ECE,7,EEE_OE705_GridCyber,10,32,0.6,0.1896,0,1,0.2891,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0081,EEE,7,ECE_OE701_AutomotiveElec,14,32,0.7,0.1753,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0387,CSE,7,EEE_OE707_TidalEnergy,21,32,0.7,0.1495,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0498,CSE,7,ECE_OE703_SatelliteComm,13,32,0.6,0.1923,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0390,CE,7,EEE_OE702_SolarFarm,10,32,1.0,0.1676,0,1,0.2891,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0042,ME,7,ECE_OE703_SatelliteComm,15,32,0.7,0.1909,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0213,CSE,7,EEE_OE706_Superconductors,31,32,0.8,0.125,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0101,EEE,7,ECE_OE707_Terahertz,32,32,0.7,0.136,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0224,ECE,7,CSE_OE706_AIEthics,16,32,1.0,0.1673,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0300,CSE,7,ME_OE704_SpaceProp,18,32,0.6,0.1473,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0046,CSE,7,ME_OE703_HydrogenEnergy,9,32,0.6,0.1878,0,1,0.301,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0444,CE,7,ME_OE704_SpaceProp,11,32,0.9,0.1746,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0453,CSE,7,ECE_OE708_QuantumComm,28,32,0.7,0.1305,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0257,CE,7,ME_OE702_SmartMfg,4,32,0.7,0.1832,1,1,0.4307,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0239,EEE,7,ME_OE705_TurbineDes,1,32,0.8,0.2197,1,1,1.0,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0487,CSE,7,ME_OE701_IndustrialAuto,17,32,0.8,0.1661,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0135,ME,7,CE_OE706_SeismicDesign,11,32,0.6,0.1823,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0266,CSE,7,EEE_OE705_GridCyber,10,32,0.9,0.173,0,1,0.2891,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0180,ME,7,EEE_OE703_WindEnergy,29,32,1.0,0.1481,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | CE_OE705_TunnelEng
STU0382,CE,7,ECE_OE708_QuantumComm,26,32,0.7,0.1621,0,0,0.0,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0157,CE,7,EEE_OE703_WindEnergy,29,32,1.0,0.1433,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0419,CSE,7,EEE_OE706_Superconductors,31,32,0.0,0.1432,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0417,ME,7,CSE_OE704_HCI,12,32,0.8,0.1936,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0405,CSE,7,ECE_OE705_FPGA,26,32,0.7,0.1594,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0152,CSE,7,ECE_OE702_MedElec,27,32,0.9,0.1411,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
