student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,24,32,0.6,0.1246,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0348,EEE,7,CE_OE706_SeismicDesign,23,32,0.7,0.1199,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0439,ECE,7,CSE_OE705_SoftwareArch,19,32,0.6,0.1234,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0323,CSE,7,EEE_OE708_SpacePower,6,32,0.7,0.1524,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0425,CSE,7,ECE_OE701_AutomotiveElec,13,32,0.7,0.1213,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0436,EEE,7,ME_OE703_HydrogenEnergy,9,32,0.7,0.1198,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0192,EEE,7,CSE_OE701_AutonomousSys,16,32,0.8,0.1415,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0427,ME,7,CE_OE706_SeismicDesign,18,32,0.9,0.0993,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | CE_OE701_SmartInfra | EEE_OE708_SpacePower
STU0090,CSE,7,ME_OE703_HydrogenEnergy,11,32,0.7,0.1263,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0210,ECE,7,CSE_OE704_HCI,27,32,0.7,0.0987,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0125,CSE,7,CE_OE702_DisasterMgmt,19,32,0.6,0.0901,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0465,ME,7,ECE_OE702_MedElec,28,32,0.5,0.0842,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | CE_OE701_SmartInfra | EEE_OE708_SpacePower
STU0053,ME,7,CSE_OE704_HCI,19,32,0.6,0.1137,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0301,ECE,7,EEE_OE702_SolarFarm,9,32,0.5,0.1513,0,1,0.301,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE708_SpacePower
STU0104,ME,7,CE_OE703_GreenBuilding,23,32,0.7,0.118,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0250,CSE,7,ME_OE704_SpaceProp,23,32,0.5,0.0954,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0153,ECE,7,CSE_OE701_AutonomousSys,25,32,0.7,0.0819,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0480,ECE,7,ME_OE708_AdvancedRobotics,8,32,0.9,0.1278,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0030,ECE,7,ME_OE704_SpaceProp,25,32,0.8,0.0844,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0312,ECE,7,ME_OE708_AdvancedRobotics,8,32,0.7,0.1334,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0231,CE,7,CSE_OE703_FinTech,5,32,0.6,0.1371,1,1,0.3869,ME_OE707_SustainableMfg | EEE_OE705_GridCyber | ME_OE705_TurbineDes | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0197,EEE,7,ME_OE701_IndustrialAuto,22,32,0.0,0.0852,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0264,CE,7,ME_OE704_SpaceProp,22,32,1.0,0.0726,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0172,CE,7,ECE_OE707_Terahertz,30,32,0.5,0.1059,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0095,EEE,7,CE_OE707_WasteManagement,2,32,0.8,0.1126,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0229,ME,7,ECE_OE706_WirelessPower,28,32,0.5,0.1113,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0306,ECE,7,ME_OE705_TurbineDes,4,32,0.8,0.1253,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0347,CSE,7,CE_OE705_TunnelEng,22,32,0.5,0.096,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0422,ME,7,CE_OE703_GreenBuilding,23,32,0.8,0.1332,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0416,ME,7,CSE_OE705_SoftwareArch,15,32,0.9,0.1207,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0336,EEE,7,CSE_OE704_HCI,22,32,0.8,0.0979,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0106,CSE,7,CE_OE703_GreenBuilding,24,32,1.0,0.1318,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0325,CSE,7,ECE_OE703_SatelliteComm,17,32,0.8,0.0878,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0328,ECE,7,CE_OE702_DisasterMgmt,21,32,0.9,0.0955,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0473,ME,7,ECE_OE704_SpaceElec,21,32,0.8,0.0795,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0452,ME,7,EEE_OE706_Superconductors,11,32,0.7,0.1043,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | CE_OE701_SmartInfra | EEE_OE708_SpacePower
STU0001,CSE,7,CE_OE708_ClimateAdapt,12,32,0.8,0.1558,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0018,CSE,7,CE_OE708_ClimateAdapt,8,32,0.8,0.1045,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0275,ME,7,CE_OE703_GreenBuilding,23,32,0.9,0.0963,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0295,CE,7,ME_OE704_SpaceProp,25,32,0.5,0.0954,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0488,CE,7,ME_OE705_TurbineDes,2,32,0.9,0.1035,1,1,0.6309,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics
STU0269,CE,7,ECE_OE704_SpaceElec,22,32,0.8,0.1175,0,0,0.0,ME_OE707_SustainableMfg | EEE_OE705_GridCyber | ME_OE705_TurbineDes | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0235,CSE,7,CE_OE706_SeismicDesign,20,32,0.5,0.0906,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0144,CSE,7,ECE_OE706_WirelessPower,26,32,0.0,0.1124,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0421,ECE,7,CSE_OE701_AutonomousSys,25,32,0.8,0.0837,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0182,ME,7,ECE_OE708_QuantumComm,32,32,0.9,0.0584,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0307,ECE,7,CE_OE701_SmartInfra,5,32,0.5,0.1086,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0013,CSE,7,CE_OE708_ClimateAdapt,9,32,1.0,0.1132,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0205,CE,7,EEE_OE708_SpacePower,4,32,0.8,0.1282,1,1,0.4307,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0489,CE,7,ECE_OE702_MedElec,29,32,0.9,0.1107,0,0,0.0,ME_OE707_SustainableMfg | EEE_OE705_GridCyber | ME_OE705_TurbineDes | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0113,EEE,7,CE_OE703_GreenBuilding,30,32,0.7,0.0885,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0072,CSE,7,CE_OE701_SmartInfra,6,32,0.9,0.1103,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0110,CSE,7,ME_OE701_IndustrialAuto,21,32,0.7,0.0826,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0313,EEE,7,ECE_OE704_SpaceElec,20,32,0.9,0.0959,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0379,EEE,7,ECE_OE708_QuantumComm,31,32,0.6,0.1013,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0025,CSE,7,EEE_OE708_SpacePower,6,32,0.7,0.1479,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0434,ME,7,EEE_OE702_SolarFarm,7,32,0.5,0.1316,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0435,CSE,7,EEE_OE704_BatteryTech,22,32,0.6,0.1038,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0079,CSE,7,ME_OE702_SmartMfg,15,32,0.9,0.1233,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0305,EEE,7,ECE_OE704_SpaceElec,18,32,0.0,0.1447,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0055,CSE,7,ME_OE706_Nanotech,12,32,1.0,0.1397,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0494,CSE,7,CE_OE705_TunnelEng,27,32,0.8,0.0838,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0241,ME,7,CE_OE707_WasteManagement,2,32,0.5,0.1165,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0330,ECE,7,CSE_OE707_DigitalTwin,20,32,0.5,0.0958,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0114,ECE,7,CSE_OE707_DigitalTwin,24,32,0.7,0.0762,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0179,CE,7,EEE_OE701_EnergyAudit,28,32,0.8,0.0963,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0402,CSE,7,ME_OE703_HydrogenEnergy,11,32,0.8,0.1024,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0276,CE,7,EEE_OE708_SpacePower,4,32,0.8,0.0985,1,1,0.4307,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0121,ECE,7,ME_OE704_SpaceProp,28,32,0.7,0.1282,0,0,0.0,ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0317,ME,7,EEE_OE708_SpacePower,4,32,1.0,0.1308,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0140,EEE,7,ME_OE708_AdvancedRobotics,8,32,1.0,0.0994,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0401,CSE,7,EEE_OE708_SpacePower,6,32,0.9,0.1396,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0331,ME,7,CSE_OE703_FinTech,7,32,0.6,0.1052,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0026,ME,7,ECE_OE701_AutomotiveElec,14,32,0.9,0.1119,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0291,ME,7,CE_OE704_ConstructionMgmt,1,32,0.9,0.15,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0373,EEE,7,ME_OE707_SustainableMfg,3,32,0.9,0.1499,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0107,EEE,7,CSE_OE706_AIEthics,14,32,0.7,0.1387,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0087,ME,7,CSE_OE708_5GNetworks,31,32,0.9,0.1025,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0075,ECE,7,CE_OE703_GreenBuilding,30,32,0.9,0.1001,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0156,EEE,7,CE_OE707_WasteManagement,2,32,0.7,0.1104,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0002,ECE,7,EEE_OE705_GridCyber,5,32,0.6,0.1458,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0081,EEE,7,ECE_OE701_AutomotiveElec,12,32,0.7,0.0906,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0387,CSE,7,EEE_OE707_TidalEnergy,18,32,0.7,0.0969,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0498,CSE,7,ECE_OE703_SatelliteComm,12,32,0.6,0.1564,0,0,0.0,EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg
STU0390,CE,7,EEE_OE702_SolarFarm,7,32,1.0,0.1231,0,1,0.3333,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0042,ME,7,ECE_OE703_SatelliteComm,15,32,0.7,0.0926,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0213,CSE,7,EEE_OE706_Superconductors,17,32,0.8,0.1272,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0101,EEE,7,ECE_OE707_Terahertz,28,32,0.7,0.0984,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0224,ECE,7,CSE_OE706_AIEthics,16,32,1.0,0.1208,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0300,CSE,7,ME_OE704_SpaceProp,23,32,0.6,0.0892,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0046,CSE,7,ME_OE703_HydrogenEnergy,11,32,0.6,0.0976,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0444,CE,7,ME_OE704_SpaceProp,25,32,0.9,0.0968,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0453,CSE,7,ECE_OE708_QuantumComm,32,32,0.7,0.0933,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0257,CE,7,ME_OE702_SmartMfg,11,32,0.7,0.0824,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0239,EEE,7,ME_OE705_TurbineDes,4,32,0.8,0.1209,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0487,CSE,7,ME_OE701_IndustrialAuto,22,32,0.8,0.093,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0135,ME,7,CE_OE706_SeismicDesign,18,32,0.6,0.1047,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0266,CSE,7,EEE_OE705_GridCyber,5,32,0.9,0.12,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0180,ME,7,EEE_OE703_WindEnergy,9,32,1.0,0.1231,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0382,CE,7,ECE_OE708_QuantumComm,32,32,0.7,0.1005,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0157,CE,7,EEE_OE703_WindEnergy,14,32,1.0,0.0997,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0419,CSE,7,EEE_OE706_Superconductors,18,32,0.0,0.1379,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0417,ME,7,CSE_OE704_HCI,19,32,0.8,0.1069,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0405,CSE,7,ECE_OE705_FPGA,20,32,0.7,0.1342,0,0,0.0,ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0152,CSE,7,ECE_OE702_MedElec,25,32,0.9,0.0873,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0238,CSE,7,ECE_OE705_FPGA,30,32,0.7,0.0728,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0463,ME,7,CE_OE707_WasteManagement,2,32,1.0,0.1488,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0406,ME,7,EEE_OE708_SpacePower,4,32,0.8,0.1364,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0318,CE,7,ECE_OE704_SpaceElec,23,32,0.9,0.0723,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0048,CSE,7,ECE_OE706_WirelessPower,29,32,0.7,0.0853,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0132,CSE,7,EEE_OE707_TidalEnergy,15,32,0.0,0.1164,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0243,EEE,7,ME_OE703_HydrogenEnergy,9,32,0.9,0.0958,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0284,CE,7,CSE_OE707_DigitalTwin,19,32,0.9,0.0944,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE708_SpacePower | EEE_OE705_GridCyber | CSE_OE703_FinTech
STU0112,EEE,7,ECE_OE707_Terahertz,27,32,0.6,0.0775,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0171,CE,7,CSE_OE703_FinTech,6,32,0.0,0.1173,0,1,0.3562,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE708_SpacePower | EEE_OE705_GridCyber | ME_OE708_AdvancedRobotics
STU0039,ME,7,ECE_OE701_AutomotiveElec,13,32,0.6,0.1317,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
